ID,Name,maxNum,category,maxRepositoryNum
1310,Immunizing White Cured Meat,10,Consumables,999
1320,Invigorating White Cured Meat,10,Consumables,999
1330,Clarifying White Cured Meat,10,Consumables,999
1340,Dappled White Cured Meat,10,Consumables,999
1400,Fire Grease,10,Consumables,600
1410,Lightning Grease,10,Consumables,600
1420,Magic Grease,10,Consumables,600
1430,Holy Grease,10,Consumables,600
1440,Blood Grease,10,Consumables,600
1450,Soporific Grease,10,Consumables,600
1460,Poison Grease,10,Consumables,600
1470,Freezing Grease,10,Consumables,600
1480,Dragonwound Grease,10,Consumables,600
1490,Rot Grease,10,Consumables,600
1500,Drawstring Fire Grease,30,Consumables,600
1510,Drawstring Lightning Grease,30,Consumables,600
1520,Drawstring Magic Grease,30,Consumables,600
1530,Drawstring Holy Grease,30,Consumables,600
1540,Drawstring Blood Grease,30,Consumables,600
1550,Drawstring Soporific Grease,30,Consumables,600
1560,Drawstring Poison Grease,30,Consumables,600
1590,Drawstring Rot Grease,30,Consumables,600
1690,Shield Grease,10,Consumables,600
1700,Throwing Dagger,40,Consumables,600
1710,Bone Dart,40,Consumables,600
1720,Poisonbone Dart,40,Consumables,600
1730,Kukri,30,Consumables,600
1740,Crystal Dart,40,Consumables,600
1750,Fan Daggers,40,Consumables,600
1760,Ruin Fragment,999,Consumables,999
1830,Explosive Stone,20,Consumables,600
1831,Explosive Stone Clump,20,Consumables,600
1840,Poisoned Stone,20,Consumables,600
1841,Poisoned Stone Clump,20,Consumables,600
2020,Rainbow Stone,99,Consumables,600
2030,Glowstone,99,Consumables,600
2050,Grace Mimic,99,Consumables,600
2100,Soft Cotton,99,Consumables,600
2120,Soap,99,Consumables,600
2130,Celestial Dew,99,Consumables,600
2190,Miquella's Needle,1,Consumables,600
2900,Golden Rune [1],99,Consumables,600
2901,Golden Rune [2],99,Consumables,600
2902,Golden Rune [3],99,Consumables,600
2903,Golden Rune [4],99,Consumables,600
2904,Golden Rune [5],99,Consumables,600
2905,Golden Rune [6],99,Consumables,600
2906,Golden Rune [7],99,Consumables,600
2907,Golden Rune [8],99,Consumables,600
2908,Golden Rune [9],99,Consumables,600
2909,Golden Rune [10],99,Consumables,600
2910,Golden Rune [11],99,Consumables,600
2911,Golden Rune [12],99,Consumables,600
2912,Golden Rune [13],99,Consumables,600
2913,Numen's Rune,99,Consumables,600
2914,Hero's Rune [1],99,Consumables,600
2915,Hero's Rune [2],99,Consumables,600
2916,Hero's Rune [3],99,Consumables,600
2917,Hero's Rune [4],99,Consumables,600
2918,Hero's Rune [5],99,Consumables,600
2919,Lord's Rune,99,Consumables,600
2950,Remembrance of the Grafted,99,Consumables,600
2951,Remembrance of the Starscourge,99,Consumables,600
2952,Remembrance of the Omen King,99,Consumables,600
2953,Remembrance of the Blasphemous,99,Consumables,600
2954,Remembrance of the Rot Goddess,99,Consumables,600
2955,Remembrance of the Blood Lord,99,Consumables,600
2956,Remembrance of the Black Blade,99,Consumables,600
2957,Remembrance of Hoarah Loux,99,Consumables,600
2958,Remembrance of the Dragonlord,99,Consumables,600
2959,Remembrance of the Full Moon Queen,99,Consumables,600
2960,Remembrance of the Lichdragon,99,Consumables,600
2961,Remembrance of the Fire Giant,99,Consumables,600
2962,Remembrance of the Regal Ancestor,99,Consumables,600
2963,Elden Remembrance,99,Consumables,600
2964,Remembrance of the Naturalborn,99,Consumables,600
2990,Lands Between Rune,99,Consumables,600
3030,Cuckoo Glintstone,10,Consumables,600
3050,Glintstone Scrap,10,Consumables,600
3051,Large Glintstone Scrap,10,Consumables,600
3060,Gravity Stone Fan,10,Consumables,600
3070,Gravity Stone Chunk,10,Consumables,600
3080,Wraith Calling Bell,1,Consumables,600
3310,Warming Stone,10,Consumables,600
3311,Frenzyflame Stone,10,Consumables,600
3320,Scriptstone,10,Consumables,600
3350,Bewitching Branch,10,Consumables,600
3360,Baldachin's Blessing,1,Consumables,1
3361,Radiant Baldachin's Blessing,1,Consumables,600
3500,Uplifting Aromatic,10,Consumables,600
3510,Spark Aromatic,10,Consumables,600
3520,Ironjar Aromatic,10,Consumables,600
3550,Bloodboil Aromatic,10,Consumables,600
3580,Poison Spraymist,10,Consumables,600
3610,Acid Spraymist,10,Consumables,600
9500,Cracked Pot,20,Consumables,20
9501,Ritual Pot,10,Consumables,10
9510,Perfume Bottle,10,Consumables,10
10000,Glass Shard,99,Consumables,600
10080,Great Rune of the Unborn,1,Consumables,1
